uid,age,sex,active_date,limited
33775,40,1,2016/1/27,6.153413856
56730,30,1,2015/12/17,6.153413856
69945,35,2,2016/5/5,6.153413856
1432,35,1,2015/12/27,6.292054527
86807,35,1,2015/12/29,5.722768363
65729,30,2,2016/6/18,6.153413856
87444,35,1,2016/3/29,5.292153929
38143,25,1,2016/3/23,5.97467729
63575,30,1,2016/2/21,6.292054527
61485,30,1,2016/2/17,5.722768363
19823,25,1,2016/6/17,5.292153929
86094,30,1,2016/4/13,5.722768363
77527,30,1,2016/5/11,5.722768363
48465,30,1,2016/4/20,6.153413856
49810,30,1,2016/4/15,6.292054527
38309,35,2,2016/3/22,5.292153929
58568,50,1,2016/2/10,5.97467729
71592,30,1,2016/5/21,5.292153929
14615,40,1,2016/2/16,5.97467729
63767,50,1,2016/4/2,5.97467729
69496,30,1,2016/2/2,5.722768363
64399,30,1,2016/3/25,5.292153929
57378,35,1,2016/1/1,5.97467729
86729,35,1,2015/12/21,6.153413856
88087,50,1,2016/5/14,5.722768363
53346,45,1,2016/6/17,5.722768363
14834,35,1,2016/2/4,5.97467729
78257,50,1,2015/12/22,6.292054527
64822,35,1,2016/2/15,6.292054527
68810,40,1,2015/12/2,6.292054527
68556,25,1,2016/2/18,6.292054527
83119,30,2,2016/4/26,5.722768363
18782,30,1,2015/12/29,5.97467729
20609,35,1,2016/2/1,6.292054527
10513,30,2,2015/12/31,5.722768363
85810,25,1,2016/6/24,5.292153929
46889,35,1,2016/1/15,5.97467729
20161,25,1,2016/6/16,6.292054527
54654,35,2,2016/6/9,6.292054527
19839,30,1,2016/1/2,6.292054527
82129,30,2,2016/5/9,5.722768363
69013,30,2,2016/4/21,6.153413856
62822,30,1,2016/3/23,6.153413856
8840,30,1,2016/1/27,5.722768363
33430,30,2,2016/4/28,5.97467729
42706,40,1,2016/5/11,5.97467729
31055,30,1,2016/6/16,5.292153929
64582,50,1,2015/12/20,5.97467729
21947,30,1,2016/2/2,6.153413856
52201,35,1,2016/5/21,6.153413856
65736,30,1,2016/6/2,5.97467729
45526,25,1,2016/2/9,5.97467729
35897,35,1,2016/3/17,6.153413856
56500,30,1,2015/12/30,6.292054527
26452,30,1,2016/4/20,5.292153929
60647,30,2,2016/3/11,6.292054527
12406,25,1,2016/1/28,5.292153929
67921,25,1,2015/12/17,5.722768363
9705,30,1,2016/4/4,5.97467729
61055,40,1,2016/5/7,5.97467729
78325,30,1,2016/6/8,6.292054527
82358,30,1,2016/5/6,6.292054527
67166,40,1,2016/1/9,6.153413856
20877,30,1,2016/3/15,5.722768363
41487,30,1,2016/4/30,5.722768363
64043,25,1,2016/1/11,5.97467729
31410,40,1,2016/6/23,6.292054527
68308,35,2,2016/4/24,6.292054527
20558,30,1,2016/6/24,5.722768363
13496,30,1,2016/2/2,5.292153929
23115,25,1,2016/2/25,5.292153929
57426,35,1,2016/5/20,5.97467729
5145,30,1,2015/12/2,5.722768363
29361,25,1,2016/5/10,5.292153929
61327,30,1,2016/5/4,5.292153929
27604,30,1,2016/4/19,6.292054527
30399,30,1,2016/1/30,5.97467729
58368,40,1,2016/4/20,6.153413856
66447,40,1,2016/1/29,6.153413856
71987,40,1,2016/1/28,5.97467729
4016,25,2,2015/12/6,5.292153929
31822,35,1,2016/6/16,6.292054527
33825,35,1,2016/5/7,5.292153929
24651,35,1,2016/6/13,6.153413856
26775,30,1,2016/1/28,6.153413856
34024,35,1,2016/5/6,6.292054527
54244,25,1,2016/5/24,5.292153929
47563,40,1,2016/1/16,5.97467729
78323,30,1,2016/5/21,6.292054527
61248,35,1,2016/1/28,5.722768363
26324,40,1,2016/5/10,6.153413856
58804,40,2,2016/3/14,5.97467729
20887,30,1,2016/4/21,6.292054527
10840,30,1,2016/5/6,5.97467729
22097,35,1,2016/5/2,5.292153929
28218,30,1,2016/5/9,5.722768363
34215,35,1,2016/3/27,5.292153929
89345,35,1,2015/12/4,6.292054527
63105,35,1,2016/6/20,5.97467729
6550,35,1,2016/1/3,5.97467729
31495,35,1,2016/6/16,6.292054527
14604,25,1,2016/3/15,5.722768363
41230,25,1,2015/12/2,5.722768363
78642,30,1,2016/5/31,6.153413856
4251,30,1,2016/2/9,5.722768363
72779,30,1,2016/4/15,6.292054527
852,40,1,2016/3/29,5.292153929
70848,40,1,2016/2/13,5.97467729
50961,30,1,2016/2/16,6.153413856
64736,40,1,2016/1/7,6.292054527
54133,30,1,2015/12/17,5.722768363
37850,30,1,2016/1/28,6.153413856
22929,25,1,2016/3/10,6.153413856
44965,40,1,2016/2/16,6.292054527
54855,35,1,2016/6/21,5.97467729
56536,30,1,2016/2/16,5.97467729
16514,25,1,2016/3/10,5.292153929
62761,30,1,2016/4/28,5.722768363
66440,30,1,2016/2/12,5.292153929
54725,25,1,2016/4/30,5.97467729
69642,30,1,2016/2/4,5.722768363
28023,25,1,2016/6/22,6.292054527
79323,30,1,2016/6/1,5.292153929
54861,30,2,2016/2/4,6.292054527
2676,30,2,2016/3/13,5.722768363
5914,30,2,2016/4/14,5.97467729
87923,35,1,2016/4/27,6.153413856
17375,30,1,2016/6/25,6.292054527
37436,40,2,2016/2/9,6.292054527
23534,35,1,2016/3/31,5.97467729
70103,35,1,2016/3/19,5.292153929
61655,30,1,2016/3/10,5.97467729
37608,30,1,2016/3/11,5.722768363
18706,30,1,2016/2/19,5.97467729
54526,25,2,2016/1/2,6.292054527
10583,30,1,2016/5/1,5.722768363
85024,30,1,2016/6/6,5.292153929
30104,35,1,2016/4/30,5.97467729
21824,40,1,2016/1/28,6.292054527
61752,30,2,2016/4/17,6.292054527
19811,35,2,2016/6/17,6.153413856
56127,30,1,2016/2/2,5.722768363
79131,35,1,2016/3/26,5.292153929
56928,25,1,2016/4/15,5.292153929
14103,30,1,2016/6/16,5.722768363
10972,35,1,2016/1/28,5.722768363
39011,35,1,2016/2/16,5.97467729
18658,30,1,2016/1/28,5.292153929
61330,40,1,2015/12/28,6.292054527
33316,35,1,2016/2/12,6.292054527
27738,25,1,2016/4/20,6.292054527
85855,35,1,2016/2/3,5.722768363
90494,40,1,2016/4/13,6.292054527
16015,25,1,2016/5/12,5.292153929
84857,35,2,2016/2/17,5.97467729
44128,40,1,2016/3/19,5.97467729
10231,35,1,2016/6/20,6.292054527
57528,35,1,2016/5/7,5.97467729
71288,35,2,2016/1/28,5.292153929
81629,30,2,2016/2/21,6.292054527
65165,45,1,2015/12/17,5.722768363
64899,40,1,2016/6/21,6.292054527
65515,30,1,2015/12/8,5.722768363
32347,40,1,2016/2/17,5.722768363
52423,30,1,2016/4/21,5.722768363
26075,30,2,2016/4/14,5.722768363
41471,30,1,2016/6/24,5.97467729
72665,35,1,2016/2/16,5.97467729
18392,30,1,2016/1/11,6.153413856
37659,35,1,2016/4/23,6.292054527
24944,30,1,2016/1/25,6.292054527
3623,40,1,2016/6/30,5.722768363
15767,25,2,2016/3/18,5.722768363
29108,35,1,2016/4/26,6.153413856
68015,30,1,2016/3/15,5.292153929
58949,40,1,2016/3/15,6.153413856
17946,35,1,2016/2/23,6.292054527
20079,30,1,2016/6/3,5.292153929
11894,35,1,2016/4/14,6.292054527
30189,30,1,2016/6/22,5.722768363
42493,30,1,2016/5/5,5.722768363
26973,25,1,2016/5/11,5.292153929
72852,30,1,2016/5/31,5.722768363
53606,30,1,2016/6/18,6.292054527
68751,25,1,2016/3/29,5.722768363
64684,30,1,2016/1/1,5.97467729
47944,40,2,2016/5/9,5.97467729
75675,30,1,2015/12/13,5.97467729
62706,30,1,2016/1/28,6.153413856
66581,45,1,2016/5/31,6.292054527
59591,25,1,2016/5/21,5.292153929
58410,25,1,2015/12/21,6.153413856
90732,35,1,2016/6/26,6.292054527
53055,35,1,2016/5/23,5.97467729
30938,35,1,2016/4/14,5.97467729
88604,25,1,2016/6/30,6.153413856
47720,25,1,2016/4/5,5.722768363
86531,25,1,2016/6/16,5.97467729
34646,30,1,2016/2/12,5.722768363
3757,35,1,2015/12/30,6.292054527
6355,35,2,2016/4/8,5.292153929
35429,30,1,2015/12/17,5.292153929
27536,35,2,2016/3/27,5.97467729
3791,30,1,2016/6/8,5.722768363
52327,30,2,2016/5/27,6.153413856
1392,30,1,2016/5/24,5.97467729
47521,25,1,2016/4/24,5.292153929
3140,30,1,2016/6/1,5.97467729
50455,25,1,2016/2/13,5.722768363
18217,30,1,2016/1/12,5.722768363
89144,30,1,2016/3/30,5.722768363
64568,35,1,2016/5/20,5.97467729
29104,40,1,2016/4/4,5.292153929
12949,30,1,2016/5/8,5.722768363
81621,25,2,2016/6/20,5.722768363
25177,35,1,2016/6/20,5.97467729
47749,30,1,2016/2/10,5.97467729
58886,25,1,2016/2/18,5.292153929
85943,25,1,2016/4/17,6.292054527
21514,30,1,2016/5/21,5.292153929
66971,40,1,2016/2/4,6.292054527
81067,30,1,2016/2/10,6.153413856
41127,35,1,2016/1/29,5.292153929
33536,40,1,2016/2/1,5.97467729
362,25,1,2016/6/24,5.292153929
3358,40,1,2015/12/3,6.292054527
53953,25,1,2015/12/28,6.153413856
15286,25,1,2016/5/15,6.292054527
11439,30,1,2015/12/9,6.292054527
14115,30,1,2016/1/27,5.97467729
66694,35,1,2016/4/26,5.292153929
23659,40,1,2016/5/12,5.722768363
51345,35,1,2016/2/20,5.97467729
17449,30,1,2015/12/31,6.292054527
18048,35,2,2016/1/3,5.722768363
86190,30,1,2016/5/20,5.292153929
27850,40,1,2016/1/7,5.97467729
57650,35,1,2016/1/28,5.292153929
62178,45,1,2016/4/15,5.97467729
37719,30,1,2016/4/30,5.722768363
55353,30,1,2015/12/16,6.292054527
65925,30,1,2016/4/3,5.292153929
52114,30,1,2016/5/28,6.292054527
58272,30,1,2016/6/15,6.292054527
19752,30,1,2016/2/16,5.292153929
16527,30,1,2016/4/23,5.97467729
39523,35,1,2016/2/2,6.292054527
17206,40,1,2016/6/14,6.292054527
8870,40,1,2016/4/28,6.292054527
35996,40,1,2016/1/14,6.292054527
89707,30,1,2016/4/22,6.292054527
79480,35,1,2016/3/29,5.97467729
56211,30,1,2016/6/14,6.153413856
16002,35,1,2016/5/29,5.292153929
35923,30,1,2016/4/22,5.292153929
37475,40,1,2016/2/3,6.292054527
21523,30,1,2016/1/27,6.153413856
89399,35,1,2016/6/15,5.97467729
58010,35,1,2016/5/21,5.97467729
61402,30,1,2016/4/16,5.97467729
69228,30,1,2016/5/21,5.722768363
38644,35,1,2016/3/23,5.722768363
68480,30,2,2015/12/17,5.722768363
74627,35,1,2016/1/6,6.292054527
28421,45,1,2016/6/15,6.292054527
63269,35,1,2016/6/26,5.97467729
3804,45,1,2016/6/19,5.97467729
82221,35,1,2016/4/14,6.292054527
31499,25,1,2016/4/23,5.97467729
6221,30,1,2016/2/7,5.292153929
30372,40,1,2015/12/5,6.292054527
48538,30,1,2016/4/15,5.722768363
47121,35,1,2016/6/16,5.292153929
65338,40,1,2016/3/18,5.292153929
1366,35,2,2016/6/16,6.292054527
263,30,1,2016/4/24,5.722768363
42885,35,1,2015/12/5,6.153413856
69274,45,1,2016/3/31,5.97467729
53191,50,1,2016/2/18,5.292153929
26310,35,1,2015/12/12,6.292054527
21643,35,2,2016/3/17,5.292153929
41852,35,1,2016/5/27,5.97467729
332,35,1,2016/1/23,5.722768363
86241,50,1,2015/12/30,6.292054527
7582,35,2,2016/5/11,5.97467729
88475,40,2,2016/3/17,6.153413856
26601,35,2,2016/3/30,5.292153929
38920,40,1,2016/1/14,6.292054527
86635,35,1,2016/4/20,6.292054527
6033,30,1,2016/3/20,6.153413856
7956,45,1,2016/3/29,5.292153929
21575,35,1,2016/4/24,6.292054527
88029,35,1,2016/1/28,5.722768363
38853,40,1,2016/4/23,6.292054527
25718,30,1,2016/6/2,5.292153929
73903,40,1,2015/12/31,6.153413856
37541,35,2,2016/5/12,5.97467729
27480,30,2,2015/12/30,5.722768363
88358,30,2,2016/3/16,5.722768363
69182,30,1,2016/5/3,5.292153929
34980,45,1,2016/6/22,6.292054527
82161,40,1,2016/2/16,6.153413856
61373,35,1,2016/1/28,5.97467729
86890,30,1,2016/2/16,6.153413856
79583,30,1,2016/1/28,5.97467729
80968,30,1,2016/3/20,5.292153929
421,30,1,2016/4/20,6.292054527
43123,35,1,2016/1/27,5.292153929
3097,40,2,2016/3/23,5.292153929
6766,30,1,2016/4/23,6.292054527
34950,30,1,2016/1/28,5.97467729
3809,35,1,2015/12/29,6.292054527
17908,25,1,2016/2/7,5.722768363
10798,30,1,2016/4/21,5.722768363
69584,35,1,2016/6/17,6.292054527
70885,30,1,2016/5/10,5.97467729
36345,35,2,2016/5/23,5.292153929
53007,35,1,2016/4/13,5.97467729
32648,30,1,2015/12/9,5.97467729
87805,25,1,2016/3/27,5.97467729
83461,35,1,2016/6/25,6.292054527
33972,30,1,2016/2/15,5.292153929
68144,30,1,2016/3/17,5.292153929
57467,35,1,2015/12/21,6.153413856
60205,30,2,2016/2/24,5.292153929
49374,35,1,2016/1/3,6.292054527
21418,25,1,2016/5/3,6.153413856
27551,35,1,2016/5/18,6.153413856
30629,35,1,2016/2/1,5.722768363
81773,30,1,2016/3/22,5.292153929
68746,30,1,2016/3/12,5.292153929
48265,25,1,2016/4/23,5.292153929
51959,35,1,2016/6/18,5.292153929
67648,30,1,2016/6/22,6.292054527
73764,35,1,2016/1/4,6.292054527
19571,25,1,2016/3/11,6.153413856
29171,40,1,2016/1/13,6.292054527
46481,30,1,2016/3/14,5.722768363
41910,30,1,2016/2/10,5.722768363
59064,30,1,2016/5/4,6.292054527
84650,25,1,2016/6/25,5.292153929
16470,30,1,2016/6/16,6.292054527
63342,30,1,2016/4/16,6.292054527
44062,30,1,2016/6/22,5.292153929
9073,30,1,2016/6/16,6.153413856
65850,25,1,2016/5/22,5.292153929
59614,25,2,2016/6/23,5.292153929
40548,30,1,2016/2/4,5.292153929
63285,30,1,2016/5/21,6.153413856
66077,25,1,2016/4/16,6.292054527
63822,30,1,2016/6/22,5.722768363
70107,25,1,2016/4/29,5.722768363
49412,25,1,2016/6/11,5.97467729
51772,30,1,2016/6/16,5.722768363
25778,30,1,2016/4/28,6.153413856
65335,30,1,2016/3/22,5.722768363
59013,35,1,2016/6/3,5.97467729
49063,25,1,2016/6/17,6.292054527
15041,45,1,2015/12/31,6.292054527
81829,30,1,2015/12/12,6.292054527
71399,35,1,2016/4/13,6.292054527
20048,35,1,2016/3/4,5.292153929
25404,40,1,2015/12/31,6.292054527
48858,35,1,2016/6/23,6.292054527
59613,45,1,2016/1/28,5.722768363
84942,30,1,2016/4/21,5.97467729
19302,40,1,2015/12/30,6.292054527
18511,30,1,2016/1/3,5.97467729
45908,40,2,2016/1/8,5.97467729
70392,30,1,2016/6/16,5.97467729
17680,25,1,2016/5/14,5.292153929
45740,35,1,2016/2/12,5.292153929
75923,30,1,2016/5/21,5.722768363
8861,30,1,2016/3/15,6.292054527
20198,40,1,2015/12/3,5.97467729
44354,25,1,2016/3/24,6.153413856
76349,25,1,2016/3/21,5.292153929
53175,30,1,2016/6/13,5.97467729
64319,30,1,2016/5/21,6.153413856
65169,30,1,2016/3/30,5.97467729
67324,30,1,2015/12/17,6.292054527
8551,30,1,2016/5/7,5.292153929
60413,30,1,2016/5/12,5.97467729
83706,30,1,2016/6/16,5.722768363
69474,25,1,2016/6/2,5.292153929
41449,30,1,2016/4/26,6.153413856
10627,35,1,2015/12/30,6.292054527
79838,35,1,2016/6/29,5.722768363
46254,35,1,2016/6/17,5.97467729
38321,35,1,2016/5/21,5.292153929
37709,30,2,2016/5/7,5.722768363
53622,25,1,2016/4/30,5.292153929
52066,35,1,2016/3/23,5.292153929
26837,30,1,2016/2/16,5.97467729
83093,35,1,2015/12/31,6.153413856
75599,30,2,2016/4/19,5.97467729
47778,30,1,2016/5/27,5.722768363
61506,25,1,2016/6/16,6.292054527
47260,25,1,2016/3/20,5.292153929
70395,25,1,2016/4/21,6.292054527
30677,30,1,2015/12/31,6.292054527
77041,25,1,2015/12/31,5.722768363
40454,30,1,2016/3/6,6.292054527
23715,30,2,2016/3/16,6.153413856
64636,45,1,2016/3/25,6.153413856
18480,30,1,2016/5/11,5.292153929
44744,30,1,2015/12/31,6.292054527
29857,25,1,2016/5/21,5.292153929
2628,40,1,2016/5/5,6.292054527
3571,30,1,2016/2/8,6.292054527
50668,35,1,2016/6/17,5.97467729
28265,35,1,2015/12/17,5.97467729
41592,35,1,2015/12/7,5.722768363
71008,30,2,2016/5/11,5.292153929
88149,40,1,2016/1/29,5.722768363
56037,25,1,2016/6/26,5.292153929
27419,30,1,2015/12/31,5.292153929
1466,35,2,2015/12/31,5.292153929
487,35,1,2016/2/16,5.292153929
73055,35,1,2016/1/4,6.292054527
10123,45,1,2016/1/19,6.153413856
12383,30,1,2016/4/13,6.292054527
38035,30,1,2015/12/17,5.97467729
73999,30,1,2016/5/27,5.722768363
35898,25,1,2015/12/2,6.292054527
44183,30,1,2016/3/29,5.722768363
12117,25,1,2015/12/22,6.153413856
90857,40,1,2016/5/8,6.292054527
70310,35,1,2016/2/21,5.292153929
48002,45,1,2016/2/16,5.97467729
47267,30,1,2015/12/6,6.153413856
57624,45,1,2016/2/8,5.97467729
76404,30,1,2016/4/26,6.153413856
76261,40,1,2016/6/8,5.97467729
4583,40,1,2015/12/27,6.292054527
82154,30,1,2016/5/31,5.722768363
37239,25,1,2016/6/16,6.153413856
66181,35,1,2016/2/16,6.292054527
39004,30,1,2015/12/30,5.97467729
56016,25,1,2016/4/20,5.292153929
24754,25,1,2016/2/3,5.292153929
85552,35,1,2016/3/30,5.292153929
60190,25,1,2016/3/16,5.292153929
59652,30,2,2015/12/30,5.97467729
54787,25,1,2016/3/15,5.292153929
2215,30,1,2016/4/19,6.292054527
56735,30,1,2016/5/27,5.97467729
5993,25,1,2016/5/7,5.292153929
24124,35,1,2016/2/8,5.292153929
82345,35,1,2016/2/25,6.292054527
3068,40,1,2016/1/28,5.97467729
72481,25,1,2016/6/10,5.97467729
72353,30,1,2016/3/30,5.292153929
8768,40,1,2015/12/17,5.722768363
74285,25,1,2016/4/15,5.97467729
16726,25,1,2016/3/19,5.97467729
82669,35,1,2016/3/28,6.153413856
27650,30,1,2016/1/28,5.97467729
52309,35,1,2016/5/21,6.292054527
27694,30,2,2016/3/22,5.722768363
4716,25,1,2016/6/5,5.292153929
65070,30,1,2015/12/23,6.292054527
48824,35,1,2016/5/25,6.292054527
43665,40,2,2016/6/12,6.153413856
37368,40,2,2016/1/19,6.292054527
86782,30,1,2016/6/23,6.153413856
36475,30,1,2016/3/24,5.97467729
47957,25,2,2016/3/17,5.722768363
6328,30,1,2016/3/26,5.97467729
22705,30,1,2016/3/9,5.97467729
56533,30,1,2016/6/23,6.292054527
44091,30,1,2016/1/24,6.153413856
38539,25,1,2016/6/16,6.292054527
46672,30,1,2015/12/17,5.97467729
46095,35,1,2016/4/16,6.292054527
21301,35,1,2016/3/25,5.722768363
66727,35,1,2016/5/28,5.722768363
30605,40,1,2016/3/23,5.97467729
75679,30,1,2016/2/16,6.153413856
76978,35,1,2015/12/23,5.97467729
51231,35,1,2016/4/19,5.722768363
28143,35,1,2016/5/11,6.292054527
79139,40,1,2015/12/27,6.292054527
36136,30,1,2016/5/27,6.292054527
61230,30,1,2016/4/20,6.292054527
19740,30,1,2016/5/20,6.292054527
57802,40,1,2016/5/12,6.153413856
20242,40,1,2015/12/17,6.292054527
26734,35,1,2015/12/30,6.153413856
4443,30,1,2016/3/24,6.153413856
36706,40,1,2016/3/7,6.292054527
81306,30,1,2016/6/16,5.97467729
63947,30,1,2016/6/16,6.292054527
88249,45,2,2016/6/22,6.292054527
71699,30,2,2016/4/7,5.292153929
75269,30,1,2016/4/26,6.292054527
78359,25,1,2016/3/26,5.292153929
64068,35,1,2016/4/21,5.97467729
81249,35,1,2016/5/7,6.292054527
42088,40,1,2016/1/28,5.97467729
19106,30,2,2016/2/1,6.292054527
57275,25,1,2016/1/28,5.722768363
27304,30,1,2015/12/23,6.292054527
51996,45,1,2015/12/3,5.97467729
22283,40,1,2016/2/20,5.97467729
47841,40,1,2016/2/3,5.97467729
50965,35,1,2016/2/16,5.97467729
57182,40,1,2016/3/29,6.153413856
64359,30,1,2016/6/17,6.292054527
70015,35,2,2015/12/30,5.97467729
10279,30,1,2015/12/27,5.722768363
89392,35,1,2015/12/22,6.292054527
49305,35,1,2016/2/16,6.292054527
61927,30,2,2016/3/22,5.722768363
90679,30,1,2016/2/18,5.97467729
64352,35,1,2016/6/3,6.153413856
71912,35,1,2016/4/15,5.292153929
12035,40,1,2016/1/28,5.97467729
10490,30,2,2016/3/25,5.97467729
21024,25,1,2016/3/14,5.97467729
25103,40,1,2016/2/10,5.722768363
29016,40,1,2016/2/24,6.292054527
11227,40,1,2016/3/29,6.292054527
26942,35,1,2016/3/30,5.97467729
41140,35,1,2016/4/15,6.292054527
29724,40,1,2016/5/10,6.292054527
13605,25,1,2016/6/23,6.292054527
52236,30,1,2016/6/2,5.292153929
43415,25,1,2016/4/22,6.153413856
1944,30,1,2015/12/25,5.97467729
75195,30,1,2016/4/22,5.722768363
55328,35,1,2015/12/17,5.292153929
18902,30,2,2016/2/1,5.292153929
44879,40,1,2015/12/17,5.292153929
28613,35,1,2016/4/19,6.153413856
23940,40,1,2015/12/17,5.722768363
50540,40,1,2016/2/17,5.97467729
85191,35,2,2016/1/27,5.722768363
29548,30,1,2015/12/17,5.97467729
50137,30,2,2016/1/6,5.722768363
51036,30,1,2015/12/16,6.153413856
38818,35,1,2016/1/1,5.97467729
52460,30,2,2016/6/24,6.292054527
49845,35,1,2016/4/18,5.97467729
61594,45,1,2016/5/22,6.292054527
77682,45,2,2016/2/12,5.292153929
34937,30,1,2016/4/14,5.722768363
31782,35,1,2016/2/10,5.722768363
11925,40,1,2016/1/27,6.292054527
49353,45,1,2016/2/16,6.292054527
54946,40,1,2016/6/28,6.292054527
54394,45,1,2016/1/28,6.292054527
44819,45,1,2015/12/26,5.722768363
77944,40,1,2016/1/4,6.153413856
17150,40,1,2016/2/3,5.97467729
26930,30,1,2016/4/23,5.97467729
39583,40,1,2016/2/17,5.97467729
34080,30,1,2016/1/30,5.722768363
61384,30,1,2016/3/17,5.292153929
84406,35,1,2016/3/17,5.97467729
2370,35,1,2016/6/25,6.153413856
79352,50,1,2016/3/29,5.97467729
21933,30,1,2016/6/1,6.292054527
27564,45,1,2016/3/21,5.722768363
63334,35,1,2016/6/21,6.153413856
66637,30,2,2016/4/7,5.292153929
48103,40,2,2016/3/29,5.97467729
72130,40,1,2016/5/3,6.153413856
28450,30,1,2016/6/20,6.292054527
71375,30,2,2015/12/20,5.97467729
53948,30,2,2015/12/20,6.292054527
29122,30,2,2016/3/31,5.292153929
66705,25,1,2016/6/27,5.722768363
37002,40,1,2016/4/21,5.292153929
50998,35,1,2016/5/8,5.722768363
55068,35,2,2016/6/16,5.97467729
37682,25,1,2016/6/20,5.292153929
22492,40,2,2016/6/20,6.153413856
37744,35,1,2016/3/19,6.153413856
63961,30,1,2016/1/27,5.292153929
53777,35,1,2015/12/17,6.292054527
13510,25,1,2015/12/17,5.97467729
20955,30,1,2015/12/10,5.722768363
49176,50,1,2016/4/8,5.722768363
23206,30,2,2016/4/7,5.292153929
67240,35,1,2016/6/22,5.292153929
56380,40,1,2016/2/3,5.292153929
59075,30,1,2016/3/18,5.292153929
5653,40,1,2015/12/27,5.97467729
77067,35,1,2016/3/24,5.292153929
86287,35,1,2016/1/7,6.292054527
49650,40,2,2016/2/23,6.292054527
79334,30,1,2016/1/28,5.97467729
1652,30,1,2016/4/20,5.722768363
65489,30,2,2016/3/16,5.722768363
43056,30,2,2016/2/23,5.292153929
22707,50,1,2016/1/29,6.292054527
62422,25,1,2016/6/3,5.292153929
25993,40,1,2016/1/28,6.292054527
76679,35,1,2016/3/15,5.722768363
21370,35,2,2016/2/1,6.292054527
72811,25,1,2016/5/22,5.97467729
4979,45,1,2016/3/29,5.722768363
29004,30,1,2016/2/19,5.97467729
79895,40,1,2016/4/20,6.292054527
83704,35,1,2016/2/27,5.97467729
77617,30,1,2016/5/3,5.292153929
2161,35,1,2015/12/11,6.292054527
25111,30,1,2016/1/28,5.292153929
21532,25,1,2016/3/28,5.722768363
75265,40,1,2016/6/1,5.97467729
4027,30,2,2016/6/28,6.292054527
75266,35,1,2016/1/28,5.292153929
25431,25,1,2016/3/10,5.97467729
42773,30,2,2016/6/21,5.722768363
26931,25,1,2016/5/19,6.292054527
43462,30,2,2016/6/16,6.292054527
88287,30,1,2016/5/6,5.292153929
3211,50,1,2016/5/3,5.292153929
53003,40,1,2016/5/8,6.292054527
65600,30,1,2016/1/3,5.722768363
51941,35,1,2016/1/28,5.292153929
84914,25,1,2016/6/6,5.722768363
78347,30,1,2016/5/6,6.153413856
85004,25,1,2016/3/12,5.722768363
52841,35,1,2016/1/29,5.722768363
48368,25,1,2016/1/29,5.292153929
59518,25,1,2015/12/28,5.97467729
83472,30,1,2016/1/28,5.292153929
24213,30,1,2016/1/5,5.722768363
69391,30,1,2016/1/7,5.722768363
71202,25,2,2016/4/23,5.722768363
70308,25,1,2016/6/30,5.292153929
36146,30,1,2016/2/16,6.153413856
88627,35,1,2016/2/17,5.97467729
78993,45,1,2016/2/18,5.722768363
16242,35,1,2016/1/1,5.97467729
71944,30,1,2016/6/29,5.292153929
23175,35,1,2016/6/11,5.722768363
59045,30,2,2016/4/23,5.97467729
30230,35,1,2016/1/6,6.153413856
64346,40,2,2016/4/21,6.292054527
29900,40,1,2016/4/20,6.292054527
45588,30,1,2015/12/4,6.153413856
90707,30,1,2016/2/16,5.97467729
41335,30,1,2016/3/15,5.722768363
14086,30,1,2016/4/15,5.292153929
58846,35,1,2015/12/17,6.153413856
32440,30,1,2016/5/26,6.153413856
90912,30,1,2016/1/30,5.722768363
48744,25,1,2016/5/20,6.153413856
68643,25,2,2016/6/17,5.292153929
62356,30,1,2015/12/17,5.722768363
41831,30,1,2016/1/28,5.722768363
9736,35,2,2016/3/23,5.722768363
17329,35,1,2016/1/18,5.97467729
53783,35,1,2016/2/1,5.722768363
474,35,1,2016/6/3,5.97467729
50789,35,2,2016/4/5,5.97467729
60854,30,1,2016/1/5,6.292054527
77072,35,1,2015/12/30,6.292054527
78654,35,1,2016/2/2,5.722768363
76379,30,1,2016/1/28,5.722768363
48150,30,1,2016/3/8,5.292153929
35241,25,1,2016/1/26,5.722768363
69300,30,1,2016/4/19,6.292054527
2541,30,2,2016/3/5,6.153413856
67822,40,1,2016/2/6,6.292054527
49771,30,1,2016/4/21,5.722768363
40108,40,1,2016/3/8,6.153413856
69976,30,1,2016/4/21,5.292153929
33656,40,1,2016/3/15,5.97467729
56292,35,1,2016/1/2,6.153413856
47569,30,1,2016/2/16,5.722768363
6192,30,1,2016/3/15,5.97467729
40127,30,1,2016/1/28,5.97467729
31560,25,1,2016/4/15,6.292054527
82124,40,1,2016/3/15,6.153413856
1755,25,1,2016/3/13,5.292153929
36227,25,1,2016/4/14,5.722768363
16886,30,1,2016/5/26,6.153413856
